_id,name,description,author,age,rating,published,isbn,updatedAt,__v
658f6b6860676a3a286a4a4b,Beyond the Bright Sea,"\r\n- Winner of the 2018 Scott O'Dell Award for Historical Fiction - From the bestselling author of Echo Mountain and Newbery Honor–winner Wolf Hollow, Beyond the Bright Sea is an acclaimed best book of the year.An NPR Best Book of the Year • A Parents’ Magazine Best Book of the Year • A Booklist Editors' Choice selection • A BookPage Best Book of the Year • A Horn Book Fanfare Selection • A Kirkus Best Book of the Year • A School Library Journal Best Book of the Year • A Charlotte Observer Best Book of the Year • A Southern Living Best Book of the Year • A New York Public Library Best Book of the Year“The sight of a campfire on a distant island…proves the catalyst for a series of discoveries and events—some poignant, some frightening—that Ms. Wolk unfolds with uncommon grace.” –The Wall Street Journal★ “Crow is a determined and dynamic heroine.” —Publishers Weekly★ “Beautiful, evocative.” —Kirkus The moving story of an orphan, determined to know her own history, who discovers the true meaning of family. Twelve-year-old Crow has lived her entire life on a tiny, isolated piece of the starkly beautiful Elizabeth Islands in Massachusetts. Abandoned and set adrift in a small boat when she was just hours old, Crow’s only companions are Osh, the man who rescued and raised her, and Miss Maggie, their fierce and affectionate neighbor across the sandbar. Crow has always been curious about the world around her, but it isn’t until the night a mysterious fire appears across the water that the unspoken question of her own history forms in her heart. Soon, an unstoppable chain of events is triggered, leading Crow down a path of discovery and danger. Vivid and heart-wrenching, Lauren Wolk’s Beyond the Bright Sea is a gorgeously crafted and tensely paced tale that explores questions of identity, belonging, and the true meaning of family.\r\n\r\n",Lauren Wolk,10 99,4.7,2018-09-18T00:00:00.000Z,9781101994870,2023-12-30T12:32:42.358Z,4
658f6b6860676a3a286a4a4d,My Little Library: Bible Stories (12 Board Books & 3 Downloadable Apps!),"\r\nThis Little Grasshopper Books collection includes 12 board books with art based on traditional Bible stories.  The simple stories will delight babies and toddlers.Whimsical illustrations bring the stories to life.The small sturdy board books are great for little fingers! - 3x3 inches each.The books included are: David; Noah; Joseph; Daniel; Jonah; Moses; Bible Heroes; Thank You, God; My Father's World; Jesus Loves Me; Praise the Lord; and Good Night, God.For an extra layer of interactive learning and fun, the set is paired with digital content. Parents can download the Little Grasshopper Library app to smartphone or tablet, iPhone or Android, and then access three stories: David and Goliath, Joseph and His Colorful Coat, and Noah and the Ark.The keepsake box houses all 12 books until it's time to bring them out again!12 board books - 10 pages each\r\n\r\n",Little Grasshopper Books,0 5,4.7,2020-03-15T00:00:00.000Z,1640309969,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a4f,"Preschool Math Workbook: Number Tracing, Addition and Subtraction math workbook for toddlers ages 2-4 and pre k","\r\nThis Preschool Math workbook for toddlers is a fun and engaging book to help your child learn early math. It progressively builds confidence in math starting with Step 1 : Tracing numbers (1-10) Step 2 : Learning to countStep 3 : Pre K Math activities like matching numbers & number sequenceStep 4 : Directions & ManipulativesStep 5 : Simple AdditionStep 6 : Simple SubtractionWith 100+ pages of practice, your toddler will develop the motor control for writing and counting numbers well while also learning math.The Beginner Math Book comes with:A bonus coloring section at the beginning of each number to encourage and engage your child as they build skills progressively.There are ocean animals, magical unicorns, dragons, pets, flowers, fruits and toys to color!Premium cover designLarge size - 8.5"" x 11""Buy today, to help your child take their first step confidently into the fun world of math.\r\n\r\n",Sujatha Lalgudi,2 12,4.8,2020-04-25T00:00:00.000Z,1697668577,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a50,Biscuit's Neighborhood: 5 Fun-Filled Stories in 1 Box! (My First I Can Read),"\r\nBiscuit, everyone’s favorite little yellow puppy, stars in a five-book I Can Read box-set with a handle and Velcro closure—perfect for fans of Clifford and Spot. Five fun-filled Biscuit My First I Can Read stories are now all together in one portable collection. Whether he’s playing with his favorite ball, helping feed pets, or visiting his local library—this puppy is always up for an adventure!Now young readers can take these tail-wagging adventures with them wherever they go. The books include d are:BiscuitBiscuit Plays Ball Biscuit Goes CampingBiscuit Feeds the Pets Biscuit Loves the Library\r\n\r\n",Alyssa Satin Capucilli,4 8,4.9,2018-01-02T00:00:00.000Z,9780062688262,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a53,Paper Crafts for Kids: 25 Cut-Out Activities for Kids Ages 4-8,"\r\nGet creative with cool paper crafts for kids ages 4-8! From an Origami Cat to a Whirling Windmill to Clothespin Pirate Puppets―there are tons of cool crafts that start with just scissors and a piece of paper. Bursting with a variety of colorful, ready-to-cut templates paired with easy-to-follow instructions, these paper crafts for kids ages 4-8 let you cut, fold, color, and get crafty anytime. Have a blast piecing together a Unicorn Jigsaw Puzzle, creating a magical Balancing Butterfly, or crafting a cool Owl Hat―all with just scissors, glue, and the paper provided. Some of the crafts for kids ages 4-8 like a Paper Roll Hedgehog or Envelope Scarecrows only need a few household materials you likely have on hand, limiting trips to the craft store. Happy crafting! This book of crafts for kids ages 4-8 includes: Cut it out―Get ready to practice scissor skills with 25 awesome ready-to-cut templates. Follow the leader―Stay on track from the first snip to the final fold with super simple instructions anyone can follow. Crafts in color―Cool, colorful illustrations appeal to kids and parents alike.Paper has never been so fun with these playful paper crafts for kids ages 4-8.\r\n\r\n",Stefania Luca,4 8,4.6,2020-06-30T00:00:00.000Z,1647391075,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a55,"One Love (Music Books for Children, African American Baby Books, Bob Marley Book for Kids)","\r\nBased on the timeless song by Bob MarleyNow available as a board book that is perfect for toddlers and preschoolers to learn about diversity, teamwork, and love.One love, one heart, let's get together and feel all right: Adapted from one of Bob Marley's most beloved songs, One Love brings the joyful spirit and unforgettable lyrics to life for a new generation. Readers will delight in dancing to the beat and feeling the positive groove of change when one girl enlists her community to help transform her neighborhood for the better. It's a testament to the amazing things that can happen when we all get together with one love in our hearts.Heartwarming picture book filled with vibrant and upbeat illustrationsFun book to read or sing aloud for families or elementary schoolsAdapted by Cedella Marley, the oldest child of legendary musician Bob Marley, who has dedicated herself to keeping her father's message and memory aliveFans of Every Little Thing, All You Need is Love, and What a Wonderful World will love this modern take on the uplifting song One Love. Now available as a sturdy board bookMakes a great gift and is a must have for a child's bookshelfBooks for kids ages 0 4Engaging children's book that teaches diversity and working together through song\r\n\r\n",Cedella Marley,3 5,4.8,2014-09-09T00:00:00.000Z,1452138559,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a57,Backpack Explorer: On the Nature Trail: What Will You Find?,"\r\nGold Mom's Choice Award Winner Jump-start curiosity with this take-along field guide for children ages 4 to 8. From worms, birds, and spiders to trees, flowers, and clouds, young explorers learn what to look and listen for wherever they are — whether in a nature preserve, an urban park, or a suburban backyard. Seek-and-find lists, on-the-trail art projects, and discovery games get kids engaged in hands-on learning about nature, and a real pull-out magnifying glass helps them get a close-up glimpse of leaf veins, seed pods, and tiny insects. Filled with activities, checklists, and stickers, this interactive nature guide belongs in every kid’s backpack.\r\n\r\n",Editors of Storey Publishing,4 8,4.8,2018-11-27T00:00:00.000Z,1635861977,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a59,"The Fantastic Flatulent Fart Brothers' Big Book of Farty Facts: An Illustrated Guide to the Science, History, and Art of Farting (Humorous reference ... Fart Brothers’ Fun Facts) (Volume 1)","\r\nHow much do you know about farts?Did you know it would take just nine farts from every person on earth to power an atomic bomb? That fish farts nearly triggered a war against Russia? That women's farts smell worse than men's? Pfwoort! It's all in this book.Did you know that inhaling farts is healthy, yet people fart after death? That you can get a job as a professional fart smeller? That farting is illegal in Africa but polite in South America? Heard any ancient Babylonian fart jokes lately? Blorrrk! It's all in this book.Do you know the fartiest animal on earth? The fartiest food? Know how many farts you inhale on a cross-country flight? Can farts power astronauts through space? Fweeeet! It's all in this book.Do you secretly think farts are not only funny, but fascinating? Then you should read this gas-powered, illustrated encyclopedia about the windy and wacky science, history, and art of musical gas! Makes a perfect gag gift or bathroom read.Please note that this is the American-spelling edition.\r\n\r\n",M.D. Whalen,10 99,4.7,2017-06-21T00:00:00.000Z,9627866350,2023-12-30T12:32:42.358Z,4
658f6b6860676a3a286a4a5b,Baby Einstein - My First Library Board Book Block 12-Book Set - PI Kids (Baby Einstein (Board Books)),"\r\nYour little one will love to learn with playful characters of Baby Einstein! The library includes 12 sturdy board books - the perfect size - for little hands with early learning content including colors, shapes, counting, letters, and seasons. All the books are housed in a durable, colorful case with convenient handle, so you can take your book set with you on the go and share hours of entertainment and learning! This Book Block library is special because: Sharing books with your little one strengthens your bond Turning just-my-size pages leads to a lifelong love of reading Includes adorable Baby Einstein animals: Cow, Bird, Duck Cat, Lizard, Snake, Mouse, Monkey, Dog, and Octopus\r\n\r\n",Editors of Phoenix International Publications,1 4,4.7,2020-01-21T00:00:00.000Z,1503751864,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a5c,Let's Go to the Potty!: A Potty Training Book for Toddlers,"\r\nA fun introduction to potty training and building toddlers’ confidence using the potty When it comes to potty training, some toddlers learn quickly while others need lots of gentle support and encouragement. Let’s Go to the Potty is an engaging guide for toddlers ages 1 to 3 years old who are ready to break free of the diaper. Featuring a fun, illustrated story that’s easy to follow, this potty training book guides toddlers on their potty training journey. They’ll discover the joyful independence that comes from using either a potty seat or a potty chair, as well as from making the transition to pull-ups or underwear. Playful illustrations give toddlers visual clues as to what their progress will look like, and a short, rhyming potty song teaches toddlers to communicate their needs with ease. Let’s Go to the Potty includes comprehensive information like: Age-appropriate―This book is written in easy, child-friendly language that is fun for all to read. On the job potty training―It features an engaging storyline that is perfect for your toddler to read while sitting on the potty. Boys and girls club―Let’s Go to the Potty celebrates your toddler’s success, where all genders are welcome! Watch diapers fall by the wayside with this engaging potty training book for toddlers.\r\n\r\n",Allison Jandu,1 3,4.7,2020-10-27T00:00:00.000Z,1646119932,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a5d,"Spectrum Third Grade Math Workbook – Multiplication, Division, Fractions Mathematics With Examples, Tests, Answer Key for Homeschool or Classroom (160 pgs)","\r\nWORKBOOK FEATURES: • Ages 8–9, Grade 3 • 10 chapters, 160 pages, 10.7 inches x 8.3 inches • Topics covered: Adding and subtracting 4-digit numbers, multiplying and dividing, fractions, graph and line plots, and perimeter and area • Pretests, post-tests, mid-tests, and final tests • Includes an answer key FOCUSED PRACTICE: The Spectrum Third Grade Math Workbook provides focused practice in mathematical mastery for 8- to 9-year-old children. This 160-page workbook helps kids strengthen math skills through progressive lessons, problem-solving exercises, and tests throughout each lesson to test each student’s level of understanding and knowledge on the subject. CORRELATED TO CURRENT STATE STANDARDS: This standards-based workbook helps your child build fluency and proficiency in essential mathematical skills including adding and subtracting 4-digit numbers, multiplication and division, graph and line plots, perimeter and area, and continued fraction practice. HOW IT WORKS: Students begin each chapter with a pre-test to determine current understanding, then progress through fun & engaging lessons that include step-by-step examples and ample practice pages. Mid- and post-tests allow your third grader to test their knowledge and ensure they have learned the skills needed to advance through the curriculum to the next concept. WORKING TOGETHER: Parents and teachers can accurately monitor and gauge student learning and skill mastery from the classroom or at home using the answer key, scoring record, and assessments. WHY SPECTRUM: For more than 20 years, Spectrum has provided solutions for parents who want to help their children get ahead and for teachers who want their students to meet and exceed set learning goals; the workbooks are also an excellent resource for homeschooling. Spectrum partners with you in supporting your child’s educational journey every step of the way.\r\n\r\n",Spectrum,8 9,4.7,2014-08-15T00:00:00.000Z,1483808718,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a5f,The Maze Runner Series Complete Collection Boxed Set (5-Book),"\r\nA must-have gift for every collection—from the die-hard Maze Runner fan to the YA book lover just coming to the series to the binge reader who’s catching up before wathcing the blockbuster movie franchise! This boxed set has all of the paperback books in the #1 New York Times bestselling Maze Runner series: The Maze Runner, The Scorch Trials, The Death Cure, The Kill Order, and The Fever Code.   When Thomas wakes up in the lift, the only thing he can remember is his name. He's welcomed to his new home, the Glade, by strangers—boys whose memories are also gone.  Outside the towering stone walls that surround the Glade is a limitless, ever-changing maze. It's the only way out—and no one's ever made it through alive. Join Thomas and the Gladers in all five books in the Maze Runner series as they uncover the secrets of the maze; discover WICKED, the shadowy organization who put them there; and fight to survive in a new and dangerous world.  Enter the World of the Maze Runner series and never stop running.   The first three books, The Maze Runner, The Scorch Trials, and The Death Cure are all now major motion pictures and feature the star of MTV's Teen Wolf, Dylan O'Brien; Kaya Scodelario; Aml Ameen; Will Poulter; and Thomas Brodie-Sangster! Also look for James Dashner's newest bestselling series—The Mortality Doctrine: The Eye of Minds, The Rule of Thoughts, and The Game of Lives. Praise for the Maze Runner series: A #1 New York Times Bestselling Series A USA Today Bestseller A Kirkus Reviews Best Teen Book of the Year An ALA-YASLA Best Fiction for Young Adults Book An ALA-YALSA Quick Pick   ""[A] mysterious survival saga that passionate fans describe as a fusion of Lord of the Flies, The Hunger Games, and Lost.""—EW   “Wonderful action writing—fast-paced…but smart and well observed.”—Newsday   “[A] nail-biting must-read.”—Seventeen   “Breathless, cinematic action.”—Publishers Weekly   “Heart pounding to the very last moment.”—Kirkus Reviews   “Exclamation-worthy.”—Romantic Times\r\n\r\n",James Dashner,12 99,4.7,2017-08-29T00:00:00.000Z,1524771031,2023-12-30T12:32:42.358Z,4
658f6b6860676a3a286a4a60,Pop-Up Peekaboo! Baby Animals,"\r\nCome join a hide-and-seek adventure in the rainforest! Search the branches and leaves to find where all the baby animals are hiding.There's a little elephant splashing in the lake and a sleepy sloth in the vines, just lift the flaps for a pop-up surprise! Read the lively rhymes and make story time fun!Follow the beautifully illustrated animal escapades through the rainforest with parents and their babies. This lift-the-flap board book is packed with adorable photos of stuffed toys that you'll just want to cuddle. Find the silly monkey and the lively tree frog.Babies and toddlers will be enchanted by finding the surprises behind each flap. This interactive book helps teach young children object permanence, which is an important step in childhood development. Turning the pages and moving the pop-ups help toddlers learn motor control for improved dexterity.This book has been designed as an all-round activity learning experience, to get the most out of story time. Read aloud the lively rhymes that create the amusing story for your kids to follow, and play a guessing game of who is behind the flap! The rhymes and the easy-to-read text help preschoolers remember the new words they are learning for early language development. Peekaboo!Bold, brightly colored pictures, lift-the-flap pages and entertaining rhymes. This book provides lots of opportunities for parent-and-child interaction and hours of animal entertainment. It's a fantastic gift for birthdays.Inside the pages of this pop-up adventure book, you'll find:   •  Hands-on play that builds confident book skills  •  Look-and-find peekaboo games that reward curiosity   •  Rhythmic, read-aloud text that aids language developmentSurprise! The peekaboo fun doesn't stop here! Your little one will enjoy hours of hide-and-seek surprises with The My Pop-Up Series. Find your farmyard friends with Pop-Up Peekaboo! Farm, search the oceans in Pop-Up Peekaboo! Under the Sea and travel back in time to find dinosaurs in Pop-up Peekaboo! Baby Dinosaur and more!DK Book's Pop-up Peekaboo! series has been shortlisted for the Best Preschool Reading Range in The Progressive Preschool Awards 2018.\r\n\r\n",DK,1 3,4.8,2020-02-04T00:00:00.000Z,1465490515,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a63,"Little Helpers Toddler Cookbook: Healthy, Kid-Friendly Recipes to Cook Together","\r\nInvite your little one into the kitchen―a fun and tasty guide to cooking with kids ages 1 to 4Get your toddler comfortable in the kitchen with fun and simple recipes that they can help with. Little Helpers Toddler Cookbook is the perfect choice for parents who want to give adventurous young children an opportunity to learn cooking basics. This standout among children’s cookbooks helps your little one discover new foods as they work together with you to create English Muffin Breakfast Pizzas, Broccoli Nuggets, Rainbow Rice Noodles with Toasted Tofu, and more. Each recipe features a difficulty ranking, instructions that clearly tell you which steps are toddler-safe, and space to record your experiences―making this children’s cookbook a wonderful keepsake of first cooking memories. Teach your toddler to cook―Find simple instructions for safely bringing your toddler into the kitchen, as well as a list of kid-friendly kitchen tools. Introduce new flavors―Encourage your little one to try new foods like Pumpkin French Toast Sticks and Chicken BLT Kebabs―with 40 healthy mealtime, snack, and dessert recipes. Have fun together―Recipes are clearly labeled to let you know how difficult they are and which steps your toddler can get involved with. Give your aspiring little chef a head start on a lifetime of kitchen skills with Little Helpers Toddler Cookbook.\r\n\r\n",Heather Wish Staller,1 4,4.6,2019-06-25T00:00:00.000Z,1641524766,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a65,"Owl Diaries, Books 1-5: A Branches Box Set","\r\nThis series is part of Scholastic's early chapter book line called Branches, which is aimed at newly independent readers. With easy-to-read text, high-interest content, fast-paced plots, and illustrations on every page, these books will boost reading confidence and stamina. Branches books help readers grow!This owl-dorable, collectible boxed set includes paperback editions of books 1-5 in the series: Eva's Treetop Festival, Eva Sees a Ghost, A Woodland Wedding, Eva and the New Owl, and Warm Hearts Day. This series is written as Eva's diary -- with Rebecca Elliott's full-color illustrations throughout!\r\n\r\n",Rebecca Elliott,5 7,4.9,2016-10-25T00:00:00.000Z,1338144316,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a67,How to Draw: Easy Techniques and Step-by-Step Drawings for Kids,"\r\nAwesome drawing projects to spark your creativity―a step-by-step guide for kids 9-12 Even if you’re new to the drawing scene, creating a work of art is possible with a little bit of help. This kid-friendly drawing guide is your first step to becoming an artist as you capture the world around you with just a pencil and paper. Try your hand at art projects ranging from magical creatures and cartoons to realistic landscapes, portraits, and more. Covering basic techniques as you go, this art book will prepare and inspire you to create your very own masterpieces. How to Draw for kids includes: The basics of drawing―Kids will learn how to shade dark and light, use perspective, create 3D shapes, and more. Easy-to-follow steps―Follow along from start to finish with simple instructions and illustrations for every exercise. A variety of projects―Get creative with a wide range of drawing projects like unicorns, faces and neighbors, buildings, and plants and trees. Awaken the artist within and become a confident drawer with this step-by-step guide. \r\n\r\n",Aaria Baid,9 12,4.7,2019-07-09T00:00:00.000Z,1641521813,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a6b,The Bad Guys in Superbad (The Bad Guys #8) (8),"\r\nSOON TO BE A MAJOR MOTION PICTURE!""I wish I'd had these books as a kid. Hilarious!"" -- Dav Pilkey, creator of Captain Underpants and Dog ManThey may look like Bad Guys, but these wannabe heroes are doing good deeds...whether you like it or not! This New York Times bestselling illustrated series is perfect for fans of Dog Man and Captain Underpants.The Bad Guys have strangely acquired SUPERPOWERS! But their powers might be, well, defective. They can only do things like blow their own pants off in public. Not exactly what you'd call hero-caliber skills.Defective or not, the Bad Guys have a job to do. With Dr. Marmalade ready to destroy the world, Mr. Wolf, Mr. Snake, Mr. Piranha, and Mr. Shark finally have their chance to be (super)heroes! And this time, they may just get some help...\r\n\r\n",Aaron Blabey,7 10,4.9,2018-12-26T00:00:00.000Z,1338189638,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a6d,365 cuentos y rimas para la hora de dormir/ 365 Tales and Rhymes for Bedtime (Spanish Edition),"\r\nSnuggle up with your favorite nursery rhymes and drift into the magical worlds of all your most beloved fairytale characters. This beautifully illustrated storytime treasury padded keepsake brings together the talents of illustrators from around the world with well-loved stories and rhymes both kiddos and their grown-ups will enjoy. Find new stories and adventures to fill your imagination every night with this bedtime family favorite. Sweet Dreams!  Short stories designed to quickly entertain without cutting into precious bedtime schedules Bond with your child through family storytime and strengthen a love for books and reading Over 50 classic stories and rhymes included: Twinkle Twinkle Little Star, Little Bo-Peep, Miss Mary Mack, Hickory Dickory Dock, Hansel and Gretel, The Lion and the Mouse, The Ugly Duckling and more Gorgeous illustrations and beautifully written tales will bring a smile from ear to ear Collect all titles available in the padded treasury book collection \r\n\r\n",Cottage Door Press,4 7,4.8,2020-02-18T00:00:00.000Z,1680528718,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a70,Grumpy Groundhog,"\r\nIt’s Groundhog Day, and everyone is gathered to find out if it’s time for spring. But Groundhog does NOT want to leave his cozy bed in his cozy den. Will the townspeople be able to coax him outside to do his job? Kids will love the humorous antics of Groundhog in this delightful rhyming tale from the author of Sleep, Big Bear, Sleep.\r\n\r\n",Maureen Wright,3 7,4.7,2014-01-07T00:00:00.000Z,1477847057,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a71,"Adventure Girls!: Crafts and Activities for Curious, Creative, Courageous Girls","\r\nAdventurous activities that encourage independence for girls ages 6 to 12Discover a new world of exciting, creative crafts for girls. Adventure Girls! is the perfect choice for any young girl who wants to work with her hands, get dirty, and explore the outdoors. Go beyond other craft books by empowering young girls to be bold and innovative. Whether they’re going on a nature scavenger hunt, flying paper airplanes, learning magic tricks, or creating their own secret code, girls will find all kinds of fun and engaging things to do that will teach them just how amazing they can be! This adventurous collection of crafts features: Outdoor skills―Master cool outdoorsy abilities like compass making, using trail markers, and building a shelter. Scientific exploration―Hone different scientific skills through constellation identification, animal observation, and bird watching.Creative play―Unlock fantastic possibilities by making a rope swing on a backyard tree, going on a scavenger hunt, and playing Capture the Flag.Adventure Girls! is the perfect collection of curiosity-sparking outdoor activities and crafts for girls. \r\n\r\n",Nicole Duggan,6 12,4.7,2019-11-05T00:00:00.000Z,1641527420,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a72,Karen's Roller Skates (Baby-sitters Little Sister Graphic Novel #2): A Graphix Book (Baby-Sitters Little Sister Graphix),"\r\nAnother graphic novel in this fresh and fun series spin-off of The Baby-sitters Club, featuring Kristy's little stepsister!It's going to be a great weekend! Karen has new roller skates and is a very good skater. She's looking forward to trying some new tricks. But, oh no! Karen falls down and has to go to the hospital. Her wrist is broken!Karen is determined to get everyone she knows -- plus someone famous -- to sign her cast. It isn't going to be easy, but she won't give up until the job is done.\r\n\r\n",Ann M. Martin,7 10,4.8,2020-07-07T00:00:00.000Z,1338356143,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a75,The Cool Bean,"\r\n\r\n\r\nAN INSTANT NEW YORK TIMES BESTSELLER!AN AMAZON BEST BOOKS OF THE MONTH (DECEMBER 2019) SELECTION!The “too-cool-for-school” third picture book from the #1 New York Times bestselling creators of The Bad Seed and The Good Egg, Jory John and Pete OswaldEveryone knows the cool beans. They’re sooooo cool.And then there’s the uncool has-bean . . .Always on the sidelines, one bean unsuccessfully tries everything he can to fit in with the crowd—until one day the cool beans show him how it’s done.With equal measures of humor, wit, and charm, the #1 New York Times bestselling duo Jory John and Pete Oswald craft another incredible picture book, reminding us that it’s cooler to be kind.Check out John and Oswald’s other books for children:The Bad SeedThe Good EggThat’s What Dinosaurs Do \r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\nRead more\r\nRead less\r\n\r\n\r\n\r\n\r\n\r\n\r\n",Jory John,4 8,4.9,2019-12-03T00:00:00.000Z,,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a78,Peppa Pig - Sing with Peppa! Microphone Toy and Look and Find Sound Activity Book Set - PI Kids,"\r\nTake your turn in the spotlight with Peppa Pig and her pals. Grab the music-playing microphone and sing 24 songs including ""Muddy Puddles."" Press different button combinations to hear each song. Six colorful lights on the microphone shimmer in time with the music. Lyrics are printed in the book, so it's easy to sing along! Music and singing help children develop reading skills, and they inspire confidence and self-expression. This set is special because: Singing into a microphone promotes self-expression Look and Find play encourages focus and discovery Song Lyrics inspire friendship and imagination\r\n\r\n",Kathy Broderick,0 4,4.6,2019-08-06T00:00:00.000Z,1503745570,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a79,Silly Jokes for Silly Kids. Children's joke book age 5-12,"\r\nSILLY JOKES FOR SILLY KIDS is a children's joke book containing HUNDREDS of funny kids' jokes with illustrations.The illustrations provide a visual aid to children who may become quickly tired of simply reading line after line. Kids will be laughing and sharing silly jokes with everyone in no time! Great for early readers! Be warned, some of these jokes are really, really, really silly. So silly, in fact, it is hard not to laugh!\r\n\r\n",Silly Willy,8 12,4.6,2016-11-24T00:00:00.000Z,1540619397,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a7a,I AM...: Positive Affirmations for Brown Boys,"\r\nIn this book for boys, author Ayesha Rodriguez uses rhyming verses, followed by a positive affirmation. I am and the words that follow are powerful. Repeated affirmations will build up your child’s self-esteem and transform his sense of self! \r\n\r\n",Ayesha Rodriguez,3 12,4.9,2016-05-20T00:00:00.000Z,1495195643,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a7b,"Merriam-Webster Webster’s Spanish-English Dictionary for Students, Second Edition (English and Spanish Edition)","\r\nThis best-selling Spanish-English dictionary defines the core vocabularies of Latin-American Spanish and American English. A bidirectional dictionary with Spanish-to-English and English-to-Spanish sections, it is the best language resource for young Spanish and English speakers. Features of this Book: Revised and updated for 2014. Over 40, 000 entries and 50, 000 translations. Spanish-to-English and English-to-Spanish sections. Conjugation of Spanish Verbs. Irregular English Verbs.\r\n\r\n",Merriam-Webster,3 5,4.7,2020-01-22T00:00:00.000Z,1596951656,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a7d,Dog Ate My Mad Libs,"\r\nA Mad Libs perfect for dog lovers! Featuring original stories inspired by man's best friend, this book is an incredible activity for both pups and their people.Mad Libs is the world’s greatest word game! Follow the ridiculously simple instructions to create 21 hilarious fill-in-the-blank stories that are fun for dog lovers everywhere. Play alone or in a group! Mad Libs are a perfect family fun activity and a great gift for kids of all ages and anyone who likes to laugh.\r\n\r\n",Mad Libs,8 12,4.7,2015-05-26T00:00:00.000Z,9780843182934,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a7e,The Wonky Donkey: A Board Book,"\r\nThis hysterical read-aloud and viral hit is now available as a board book!With over two million copies sold in the United States alone, readers are in love with this spunky hanky-panky cranky stinky-dinky lanky honky-tonky winky wonky donkey! The international blockbuster by Craig Smith and Katz Cowley is now available as a board book, allowing the very youngest children to join in the fun.\r\n\r\n",Craig Smith,0 3,4.6,2020-12-29T00:00:00.000Z,1338712853,2023-12-30T01:37:26.414Z,4
658f6b6860676a3a286a4a80,"The To All the Boys I've Loved Before Paperback Collection: To All the Boys I've Loved Before; P.S. I Still Love You; Always and Forever, Lara Jean","\r\nTo All the Boys I’ve Loved Before is now a major motion picture streaming on Netflix! New York Times bestselling author Jenny Han’s beloved novels are now available together in this delightful paperback boxed set!What if all the crushes you ever had found out how you felt about them…all at once? Lara Jean Song keeps her love letters in a hatbox her mother gave her. They aren’t love letters that anyone else wrote for her; these are ones she’s written. One for every boy she’s ever loved—five in all. When she writes, she pours out her heart and soul and says all the things she would never say in real life, because her letters are for her eyes only. Until the day her secret letters are mailed, and suddenly, Lara Jean’s love life goes from imaginary to out of control. This enchanting collection includes paperback editions of To All the Boys I’ve Loved Before; P.S. I Still Love You; and Always and Forever, Lara Jean.\r\n\r\n",Jenny Han,12 99,4.8,2018-04-24T00:00:00.000Z,1534427031,2023-12-30T12:32:42.358Z,4
658f6b6860676a3a286a4a85,You Matter,"\r\nA New York Times bestseller! Five starred reviews! Named Best Book of the Year by Barnes & Noble, The New York Times/New York Public Library, Publishers Weekly, and School Library Journal They All Saw a Cat meets The Important Book in this sensitive and impactful picture book about seeing the world from different points of view by Caldecott and Coretta Scott King Honoree Christian Robinson.In this full, bright, and beautiful picture book, many different perspectives around the world are deftly and empathetically explored—from a pair of bird-watchers to the pigeons they’re feeding. Young readers will be drawn into the luminous illustrations inviting them to engage with the world in a new way and see how everyone is connected, and that everyone matters.\r\n\r\n",Christian Robinson,4 8,4.8,2020-06-02T00:00:00.000Z,1534421696,2023-12-30T01:37:26.414Z,4
